subscriberkey,eventdate,jobid
00350013ToOKS8HZw3,4/20/2023 12:00:00 AM,567890
00350013ToOKS8HZw3,5/23/2023 12:00:00 AM,568472
00350013ToOKS8HZw3,6/27/2023 12:00:00 AM,574893
00350013ToOKS8HZw3,7/10/2023 12:00:00 AM,583210
00350013ToOKS8HZw3,8/18/2023 12:00:00 AM,590123
00350013ToOKS8HZw3,9/6/2023 12:00:00 AM,590543
00350013ToOKS8HZw3,10/30/2023 12:00:00 AM,592304
00350013ToOKS8HZw3,11/15/2023 12:00:00 AM,595434
00350013ToOKS8HZw3,12/4/2023 12:00:00 AM,597795
00350015ExSP93wyqy,1/10/2023 12:00:00 AM,512345
00350015ExSP93wyqy,2/15/2023 12:00:00 AM,531298
00350015ExSP93wyqy,3/7/2023 12:00:00 AM,543216
00350015ExSP93wyqy,4/20/2023 12:00:00 AM,567890
00350015ExSP93wyqy,5/23/2023 12:00:00 AM,568472
00350015ExSP93wyqy,6/27/2023 12:00:00 AM,574893
00350015ExSP93wyqy,7/10/2023 12:00:00 AM,583210
00350015ExSP93wyqy,8/18/2023 12:00:00 AM,590123
00350015ExSP93wyqy,9/6/2023 12:00:00 AM,590543
00350015ExSP93wyqy,10/30/2023 12:00:00 AM,592304
00350015ExSP93wyqy,11/15/2023 12:00:00 AM,595434
00350015ExSP93wyqy,12/4/2023 12:00:00 AM,597795
00350016770n2gBxVV,1/10/2023 12:00:00 AM,512345
00350016770n2gBxVV,2/15/2023 12:00:00 AM,531298
00350016770n2gBxVV,3/7/2023 12:00:00 AM,543216
00350016770n2gBxVV,4/20/2023 12:00:00 AM,567890
00350016770n2gBxVV,5/23/2023 12:00:00 AM,568472
00350016770n2gBxVV,6/27/2023 12:00:00 AM,574893
00350016770n2gBxVV,7/10/2023 12:00:00 AM,583210
00350016770n2gBxVV,8/18/2023 12:00:00 AM,590123
00350016770n2gBxVV,9/6/2023 12:00:00 AM,590543
00350016770n2gBxVV,10/30/2023 12:00:00 AM,592304
00350016770n2gBxVV,11/15/2023 12:00:00 AM,595434
00350016770n2gBxVV,12/4/2023 12:00:00 AM,597795
00350016n29oo4khP8,1/10/2023 12:00:00 AM,512345
00350016n29oo4khP8,2/15/2023 12:00:00 AM,531298
00350016n29oo4khP8,3/7/2023 12:00:00 AM,543216
00350016n29oo4khP8,4/20/2023 12:00:00 AM,567890
00350016n29oo4khP8,5/23/2023 12:00:00 AM,568472
00350016n29oo4khP8,6/27/2023 12:00:00 AM,574893
00350016n29oo4khP8,7/10/2023 12:00:00 AM,583210
00350016n29oo4khP8,8/18/2023 12:00:00 AM,590123
00350016n29oo4khP8,9/6/2023 12:00:00 AM,590543
00350016n29oo4khP8,10/30/2023 12:00:00 AM,592304
00350016n29oo4khP8,11/15/2023 12:00:00 AM,595434
00350016n29oo4khP8,12/4/2023 12:00:00 AM,597795
00350016R0V283n86c,1/10/2023 12:00:00 AM,512345
00350016R0V283n86c,2/15/2023 12:00:00 AM,531298
00350016R0V283n86c,3/7/2023 12:00:00 AM,543216
00350016R0V283n86c,4/20/2023 12:00:00 AM,567890
00350016R0V283n86c,5/23/2023 12:00:00 AM,568472
00350016R0V283n86c,6/27/2023 12:00:00 AM,574893
00350016R0V283n86c,7/10/2023 12:00:00 AM,583210
00350016R0V283n86c,8/18/2023 12:00:00 AM,590123
00350016R0V283n86c,9/6/2023 12:00:00 AM,590543
00350016R0V283n86c,10/30/2023 12:00:00 AM,592304
00350016R0V283n86c,11/15/2023 12:00:00 AM,595434
00350016R0V283n86c,12/4/2023 12:00:00 AM,597795
003500173HM3eL5fTX,1/10/2023 12:00:00 AM,512345
003500173HM3eL5fTX,2/15/2023 12:00:00 AM,531298
003500173HM3eL5fTX,3/7/2023 12:00:00 AM,543216
003500173HM3eL5fTX,4/20/2023 12:00:00 AM,567890
003500173HM3eL5fTX,5/23/2023 12:00:00 AM,568472
003500173HM3eL5fTX,6/27/2023 12:00:00 AM,574893
003500173HM3eL5fTX,7/10/2023 12:00:00 AM,583210
003500173HM3eL5fTX,8/18/2023 12:00:00 AM,590123
003500173HM3eL5fTX,9/6/2023 12:00:00 AM,590543
003500173HM3eL5fTX,10/30/2023 12:00:00 AM,592304
003500173HM3eL5fTX,11/15/2023 12:00:00 AM,595434
003500173HM3eL5fTX,12/4/2023 12:00:00 AM,597795
00350017m0323py3k4,1/10/2023 12:00:00 AM,512345
00350017m0323py3k4,2/15/2023 12:00:00 AM,531298
00350017m0323py3k4,3/7/2023 12:00:00 AM,543216
00350017m0323py3k4,4/20/2023 12:00:00 AM,567890
00350017m0323py3k4,5/23/2023 12:00:00 AM,568472
00350017m0323py3k4,6/27/2023 12:00:00 AM,574893
00350017m0323py3k4,7/10/2023 12:00:00 AM,583210
00350017m0323py3k4,8/18/2023 12:00:00 AM,590123
00350017m0323py3k4,9/6/2023 12:00:00 AM,590543
00350017m0323py3k4,10/30/2023 12:00:00 AM,592304
00350017m0323py3k4,11/15/2023 12:00:00 AM,595434
00350017m0323py3k4,12/4/2023 12:00:00 AM,597795
00350018fm2S7HiP31,1/10/2023 12:00:00 AM,512345
00350018fm2S7HiP31,2/15/2023 12:00:00 AM,531298
00350018fm2S7HiP31,3/7/2023 12:00:00 AM,543216
00350018fm2S7HiP31,4/20/2023 12:00:00 AM,567890
00350018fm2S7HiP31,5/23/2023 12:00:00 AM,568472
00350018fm2S7HiP31,6/27/2023 12:00:00 AM,574893
00350018fm2S7HiP31,7/10/2023 12:00:00 AM,583210
00350018fm2S7HiP31,8/18/2023 12:00:00 AM,590123
00350018fm2S7HiP31,9/6/2023 12:00:00 AM,590543
00350018fm2S7HiP31,10/30/2023 12:00:00 AM,592304
00350018fm2S7HiP31,11/15/2023 12:00:00 AM,595434
00350018fm2S7HiP31,12/4/2023 12:00:00 AM,597795
00350018qAt9pmP9ON,1/10/2023 12:00:00 AM,512345
00350018qAt9pmP9ON,2/15/2023 12:00:00 AM,531298
00350018qAt9pmP9ON,3/7/2023 12:00:00 AM,543216
00350018qAt9pmP9ON,4/20/2023 12:00:00 AM,567890
00350018qAt9pmP9ON,5/23/2023 12:00:00 AM,568472
00350018qAt9pmP9ON,6/27/2023 12:00:00 AM,574893
00350018qAt9pmP9ON,7/10/2023 12:00:00 AM,583210
00350018qAt9pmP9ON,8/18/2023 12:00:00 AM,590123
00350018qAt9pmP9ON,9/6/2023 12:00:00 AM,590543
00350018qAt9pmP9ON,10/30/2023 12:00:00 AM,592304
00350018qAt9pmP9ON,11/15/2023 12:00:00 AM,595434
00350018qAt9pmP9ON,12/4/2023 12:00:00 AM,597795
00350018wfzm6NTg48,1/10/2023 12:00:00 AM,512345
00350018wfzm6NTg48,2/15/2023 12:00:00 AM,531298
00350018wfzm6NTg48,3/7/2023 12:00:00 AM,543216
00350018wfzm6NTg48,4/20/2023 12:00:00 AM,567890
00350018wfzm6NTg48,5/23/2023 12:00:00 AM,568472
00350018wfzm6NTg48,6/27/2023 12:00:00 AM,574893
00350018wfzm6NTg48,7/10/2023 12:00:00 AM,583210
00350018wfzm6NTg48,8/18/2023 12:00:00 AM,590123
00350018wfzm6NTg48,9/6/2023 12:00:00 AM,590543
00350018wfzm6NTg48,10/30/2023 12:00:00 AM,592304
00350018wfzm6NTg48,11/15/2023 12:00:00 AM,595434
00350018wfzm6NTg48,12/4/2023 12:00:00 AM,597795
003500199Tm1DX32GC,1/10/2023 12:00:00 AM,512345
003500199Tm1DX32GC,2/15/2023 12:00:00 AM,531298
003500199Tm1DX32GC,3/7/2023 12:00:00 AM,543216
003500199Tm1DX32GC,4/20/2023 12:00:00 AM,567890
003500199Tm1DX32GC,5/23/2023 12:00:00 AM,568472
003500199Tm1DX32GC,6/27/2023 12:00:00 AM,574893
003500199Tm1DX32GC,7/10/2023 12:00:00 AM,583210
003500199Tm1DX32GC,8/18/2023 12:00:00 AM,590123
003500199Tm1DX32GC,9/6/2023 12:00:00 AM,590543
003500199Tm1DX32GC,10/30/2023 12:00:00 AM,592304
003500199Tm1DX32GC,11/15/2023 12:00:00 AM,595434
003500199Tm1DX32GC,12/4/2023 12:00:00 AM,597795
0035001Biv15iSBQ77,1/10/2023 12:00:00 AM,512345
0035001Biv15iSBQ77,2/15/2023 12:00:00 AM,531298
0035001Biv15iSBQ77,3/7/2023 12:00:00 AM,543216
0035001Biv15iSBQ77,4/20/2023 12:00:00 AM,567890
0035001Biv15iSBQ77,5/23/2023 12:00:00 AM,568472
0035001Biv15iSBQ77,6/27/2023 12:00:00 AM,574893
0035001Biv15iSBQ77,7/10/2023 12:00:00 AM,583210
0035001Biv15iSBQ77,8/18/2023 12:00:00 AM,590123
0035001Biv15iSBQ77,9/6/2023 12:00:00 AM,590543
0035001Biv15iSBQ77,10/30/2023 12:00:00 AM,592304
0035001Biv15iSBQ77,11/15/2023 12:00:00 AM,595434
0035001Biv15iSBQ77,12/4/2023 12:00:00 AM,597795
0035001gDF3Kx16TKI,1/10/2023 12:00:00 AM,512345
0035001gDF3Kx16TKI,2/15/2023 12:00:00 AM,531298
0035001gDF3Kx16TKI,3/7/2023 12:00:00 AM,543216
0035001gDF3Kx16TKI,4/20/2023 12:00:00 AM,567890
0035001gDF3Kx16TKI,5/23/2023 12:00:00 AM,568472
0035001gDF3Kx16TKI,6/27/2023 12:00:00 AM,574893
0035001gDF3Kx16TKI,7/10/2023 12:00:00 AM,583210
0035001gDF3Kx16TKI,8/18/2023 12:00:00 AM,590123
0035001gDF3Kx16TKI,9/6/2023 12:00:00 AM,590543
0035001gDF3Kx16TKI,10/30/2023 12:00:00 AM,592304
0035001gDF3Kx16TKI,11/15/2023 12:00:00 AM,595434
0035001gDF3Kx16TKI,12/4/2023 12:00:00 AM,597795
0035001IvBl058a0uR,1/10/2023 12:00:00 AM,512345
0035001IvBl058a0uR,2/15/2023 12:00:00 AM,531298
0035001IvBl058a0uR,3/7/2023 12:00:00 AM,543216
0035001IvBl058a0uR,4/20/2023 12:00:00 AM,567890
0035001IvBl058a0uR,5/23/2023 12:00:00 AM,568472
0035001IvBl058a0uR,6/27/2023 12:00:00 AM,574893
0035001IvBl058a0uR,7/10/2023 12:00:00 AM,583210
0035001IvBl058a0uR,8/18/2023 12:00:00 AM,590123
0035001IvBl058a0uR,9/6/2023 12:00:00 AM,590543
0035001IvBl058a0uR,10/30/2023 12:00:00 AM,592304
0035001IvBl058a0uR,11/15/2023 12:00:00 AM,595434
0035001IvBl058a0uR,12/4/2023 12:00:00 AM,597795
0035001Jt1iGE89Gli,1/10/2023 12:00:00 AM,512345
0035001Jt1iGE89Gli,2/15/2023 12:00:00 AM,531298
0035001Jt1iGE89Gli,3/7/2023 12:00:00 AM,543216
0035001Jt1iGE89Gli,4/20/2023 12:00:00 AM,567890
0035001Jt1iGE89Gli,5/23/2023 12:00:00 AM,568472
0035001Jt1iGE89Gli,6/27/2023 12:00:00 AM,574893
0035001Jt1iGE89Gli,7/10/2023 12:00:00 AM,583210
0035001Jt1iGE89Gli,8/18/2023 12:00:00 AM,590123
0035001Jt1iGE89Gli,9/6/2023 12:00:00 AM,590543
0035001Jt1iGE89Gli,10/30/2023 12:00:00 AM,592304
0035001Jt1iGE89Gli,11/15/2023 12:00:00 AM,595434
0035001Jt1iGE89Gli,12/4/2023 12:00:00 AM,597795
0035001L6Rp0Pf25dG,1/10/2023 12:00:00 AM,512345
0035001L6Rp0Pf25dG,2/15/2023 12:00:00 AM,531298
0035001L6Rp0Pf25dG,3/7/2023 12:00:00 AM,543216
0035001L6Rp0Pf25dG,4/20/2023 12:00:00 AM,567890
0035001L6Rp0Pf25dG,5/23/2023 12:00:00 AM,568472
0035001L6Rp0Pf25dG,6/27/2023 12:00:00 AM,574893
0035001L6Rp0Pf25dG,7/10/2023 12:00:00 AM,583210
0035001L6Rp0Pf25dG,8/18/2023 12:00:00 AM,590123
0035001L6Rp0Pf25dG,9/6/2023 12:00:00 AM,590543
0035001L6Rp0Pf25dG,10/30/2023 12:00:00 AM,592304
0035001L6Rp0Pf25dG,11/15/2023 12:00:00 AM,595434
0035001L6Rp0Pf25dG,12/4/2023 12:00:00 AM,597795
0035001O5jYk1YJw65,1/10/2023 12:00:00 AM,512345
0035001O5jYk1YJw65,2/15/2023 12:00:00 AM,531298
0035001O5jYk1YJw65,3/7/2023 12:00:00 AM,543216
0035001O5jYk1YJw65,4/20/2023 12:00:00 AM,567890
0035001O5jYk1YJw65,5/23/2023 12:00:00 AM,568472
0035001O5jYk1YJw65,6/27/2023 12:00:00 AM,574893
0035001O5jYk1YJw65,7/10/2023 12:00:00 AM,583210
0035001O5jYk1YJw65,8/18/2023 12:00:00 AM,590123
0035001O5jYk1YJw65,9/6/2023 12:00:00 AM,590543
0035001O5jYk1YJw65,10/30/2023 12:00:00 AM,592304
0035001O5jYk1YJw65,11/15/2023 12:00:00 AM,595434
0035001O5jYk1YJw65,12/4/2023 12:00:00 AM,597795
0035001PuG4n7yop3Z,1/10/2023 12:00:00 AM,512345
0035001PuG4n7yop3Z,2/15/2023 12:00:00 AM,531298
0035001PuG4n7yop3Z,3/7/2023 12:00:00 AM,543216
0035001PuG4n7yop3Z,4/20/2023 12:00:00 AM,567890
0035001PuG4n7yop3Z,5/23/2023 12:00:00 AM,568472
0035001PuG4n7yop3Z,6/27/2023 12:00:00 AM,574893
0035001PuG4n7yop3Z,7/10/2023 12:00:00 AM,583210
0035001PuG4n7yop3Z,8/18/2023 12:00:00 AM,590123
0035001PuG4n7yop3Z,9/6/2023 12:00:00 AM,590543
0035001PuG4n7yop3Z,10/30/2023 12:00:00 AM,592304
0035001PuG4n7yop3Z,11/15/2023 12:00:00 AM,595434
0035001PuG4n7yop3Z,12/4/2023 12:00:00 AM,597795
0035001qG8xHZy8vMH,1/10/2023 12:00:00 AM,512345
0035001qG8xHZy8vMH,2/15/2023 12:00:00 AM,531298
0035001qG8xHZy8vMH,3/7/2023 12:00:00 AM,543216
0035001qG8xHZy8vMH,4/20/2023 12:00:00 AM,567890
0035001qG8xHZy8vMH,5/23/2023 12:00:00 AM,568472
0035001qG8xHZy8vMH,6/27/2023 12:00:00 AM,574893
0035001qG8xHZy8vMH,7/10/2023 12:00:00 AM,583210
0035001qG8xHZy8vMH,8/18/2023 12:00:00 AM,590123
0035001qG8xHZy8vMH,9/6/2023 12:00:00 AM,590543
0035001qG8xHZy8vMH,10/30/2023 12:00:00 AM,592304
0035001qG8xHZy8vMH,11/15/2023 12:00:00 AM,595434
0035001qG8xHZy8vMH,12/4/2023 12:00:00 AM,597795
0035001rkz6EFX7eAg,1/10/2023 12:00:00 AM,512345
0035001rkz6EFX7eAg,2/15/2023 12:00:00 AM,531298
0035001rkz6EFX7eAg,3/7/2023 12:00:00 AM,543216
0035001rkz6EFX7eAg,4/20/2023 12:00:00 AM,567890
0035001rkz6EFX7eAg,5/23/2023 12:00:00 AM,568472
0035001rkz6EFX7eAg,6/27/2023 12:00:00 AM,574893
0035001rkz6EFX7eAg,7/10/2023 12:00:00 AM,583210
0035001rkz6EFX7eAg,8/18/2023 12:00:00 AM,590123
0035001rkz6EFX7eAg,9/6/2023 12:00:00 AM,590543
0035001rkz6EFX7eAg,10/30/2023 12:00:00 AM,592304
0035001rkz6EFX7eAg,11/15/2023 12:00:00 AM,595434
0035001rkz6EFX7eAg,12/4/2023 12:00:00 AM,597795
0035001tt3BBU244ge,1/10/2023 12:00:00 AM,512345
0035001tt3BBU244ge,2/15/2023 12:00:00 AM,531298
0035001tt3BBU244ge,3/7/2023 12:00:00 AM,543216
0035001tt3BBU244ge,4/20/2023 12:00:00 AM,567890
0035001tt3BBU244ge,5/23/2023 12:00:00 AM,568472
0035001tt3BBU244ge,6/27/2023 12:00:00 AM,574893
0035001tt3BBU244ge,7/10/2023 12:00:00 AM,583210
0035001tt3BBU244ge,8/18/2023 12:00:00 AM,590123
0035001tt3BBU244ge,9/6/2023 12:00:00 AM,590543
0035001tt3BBU244ge,10/30/2023 12:00:00 AM,592304
0035001tt3BBU244ge,11/15/2023 12:00:00 AM,595434
0035001tt3BBU244ge,12/4/2023 12:00:00 AM,597795
0035001tu4eJNs2wwp,1/10/2023 12:00:00 AM,512345
0035001tu4eJNs2wwp,2/15/2023 12:00:00 AM,531298
0035001tu4eJNs2wwp,3/7/2023 12:00:00 AM,543216
0035001tu4eJNs2wwp,4/20/2023 12:00:00 AM,567890
0035001tu4eJNs2wwp,5/23/2023 12:00:00 AM,568472
0035001tu4eJNs2wwp,6/27/2023 12:00:00 AM,574893
0035001tu4eJNs2wwp,7/10/2023 12:00:00 AM,583210
0035001tu4eJNs2wwp,8/18/2023 12:00:00 AM,590123
0035001tu4eJNs2wwp,9/6/2023 12:00:00 AM,590543
0035001tu4eJNs2wwp,10/30/2023 12:00:00 AM,592304
0035001tu4eJNs2wwp,11/15/2023 12:00:00 AM,595434
0035001tu4eJNs2wwp,12/4/2023 12:00:00 AM,597795
0035001v2AN8mAaBQz,1/10/2023 12:00:00 AM,512345
0035001v2AN8mAaBQz,2/15/2023 12:00:00 AM,531298
0035001v2AN8mAaBQz,3/7/2023 12:00:00 AM,543216
0035001v2AN8mAaBQz,4/20/2023 12:00:00 AM,567890
0035001v2AN8mAaBQz,5/23/2023 12:00:00 AM,568472
0035001v2AN8mAaBQz,6/27/2023 12:00:00 AM,574893
0035001v2AN8mAaBQz,7/10/2023 12:00:00 AM,583210
0035001v2AN8mAaBQz,8/18/2023 12:00:00 AM,590123
0035001v2AN8mAaBQz,9/6/2023 12:00:00 AM,590543
0035001v2AN8mAaBQz,10/30/2023 12:00:00 AM,592304
0035001v2AN8mAaBQz,11/15/2023 12:00:00 AM,595434
0035001v2AN8mAaBQz,12/4/2023 12:00:00 AM,597795
0035001WqvubXH4X50,1/10/2023 12:00:00 AM,512345
0035001WqvubXH4X50,2/15/2023 12:00:00 AM,531298
0035001WqvubXH4X50,3/7/2023 12:00:00 AM,543216
0035001WqvubXH4X50,4/20/2023 12:00:00 AM,567890
0035001WqvubXH4X50,5/23/2023 12:00:00 AM,568472
0035001WqvubXH4X50,6/27/2023 12:00:00 AM,574893
0035001WqvubXH4X50,7/10/2023 12:00:00 AM,583210
0035001WqvubXH4X50,8/18/2023 12:00:00 AM,590123
0035001WqvubXH4X50,9/6/2023 12:00:00 AM,590543
0035001WqvubXH4X50,10/30/2023 12:00:00 AM,592304
0035001WqvubXH4X50,11/15/2023 12:00:00 AM,595434
0035001WqvubXH4X50,12/4/2023 12:00:00 AM,597795
0035001zMjJu1E8KPd,1/10/2023 12:00:00 AM,512345
0035001zMjJu1E8KPd,2/15/2023 12:00:00 AM,531298
0035001zMjJu1E8KPd,3/7/2023 12:00:00 AM,543216
0035001zMjJu1E8KPd,4/20/2023 12:00:00 AM,567890
0035001zMjJu1E8KPd,5/23/2023 12:00:00 AM,568472
0035001zMjJu1E8KPd,6/27/2023 12:00:00 AM,574893
0035001zMjJu1E8KPd,7/10/2023 12:00:00 AM,583210
0035001zMjJu1E8KPd,8/18/2023 12:00:00 AM,590123
0035001zMjJu1E8KPd,9/6/2023 12:00:00 AM,590543
0035001zMjJu1E8KPd,10/30/2023 12:00:00 AM,592304
0035001zMjJu1E8KPd,11/15/2023 12:00:00 AM,595434
0035001zMjJu1E8KPd,12/4/2023 12:00:00 AM,597795
0035001zqf1WDL3l0N,1/10/2023 12:00:00 AM,512345
0035001zqf1WDL3l0N,2/15/2023 12:00:00 AM,531298
0035001zqf1WDL3l0N,3/7/2023 12:00:00 AM,543216
0035001zqf1WDL3l0N,4/20/2023 12:00:00 AM,567890
0035001zqf1WDL3l0N,5/23/2023 12:00:00 AM,568472
0035001zqf1WDL3l0N,6/27/2023 12:00:00 AM,574893
0035001zqf1WDL3l0N,7/10/2023 12:00:00 AM,583210
0035001zqf1WDL3l0N,8/18/2023 12:00:00 AM,590123
0035001zqf1WDL3l0N,9/6/2023 12:00:00 AM,590543
0035001zqf1WDL3l0N,10/30/2023 12:00:00 AM,592304
0035001zqf1WDL3l0N,11/15/2023 12:00:00 AM,595434
0035001zqf1WDL3l0N,12/4/2023 12:00:00 AM,597795
00350020b63yV5Sv13,1/10/2023 12:00:00 AM,512345
00350020b63yV5Sv13,2/15/2023 12:00:00 AM,531298
00350020b63yV5Sv13,3/7/2023 12:00:00 AM,543216
00350020b63yV5Sv13,4/20/2023 12:00:00 AM,567890
00350020b63yV5Sv13,5/23/2023 12:00:00 AM,568472
00350020b63yV5Sv13,6/27/2023 12:00:00 AM,574893
00350020b63yV5Sv13,7/10/2023 12:00:00 AM,583210
00350020b63yV5Sv13,8/18/2023 12:00:00 AM,590123
00350020b63yV5Sv13,9/6/2023 12:00:00 AM,590543
00350020b63yV5Sv13,10/30/2023 12:00:00 AM,592304
00350020b63yV5Sv13,11/15/2023 12:00:00 AM,595434
00350020b63yV5Sv13,12/4/2023 12:00:00 AM,597795
00350021Bf8xXV1399,1/10/2023 12:00:00 AM,512345
00350021Bf8xXV1399,2/15/2023 12:00:00 AM,531298
00350021Bf8xXV1399,3/7/2023 12:00:00 AM,543216
00350021Bf8xXV1399,4/20/2023 12:00:00 AM,567890
00350021Bf8xXV1399,5/23/2023 12:00:00 AM,568472
00350021Bf8xXV1399,6/27/2023 12:00:00 AM,574893
00350021Bf8xXV1399,7/10/2023 12:00:00 AM,583210
00350021Bf8xXV1399,8/18/2023 12:00:00 AM,590123
00350021Bf8xXV1399,9/6/2023 12:00:00 AM,590543
00350021Bf8xXV1399,10/30/2023 12:00:00 AM,592304
00350021Bf8xXV1399,11/15/2023 12:00:00 AM,595434
00350021Bf8xXV1399,12/4/2023 12:00:00 AM,597795
00350021ei88r120kN,1/10/2023 12:00:00 AM,512345
00350021ei88r120kN,2/15/2023 12:00:00 AM,531298
00350021ei88r120kN,3/7/2023 12:00:00 AM,543216
00350021ei88r120kN,4/20/2023 12:00:00 AM,567890
00350021ei88r120kN,5/23/2023 12:00:00 AM,568472
00350021ei88r120kN,6/27/2023 12:00:00 AM,574893
00350021ei88r120kN,7/10/2023 12:00:00 AM,583210
00350021ei88r120kN,8/18/2023 12:00:00 AM,590123
00350021ei88r120kN,9/6/2023 12:00:00 AM,590543
00350021ei88r120kN,10/30/2023 12:00:00 AM,592304
00350021ei88r120kN,11/15/2023 12:00:00 AM,595434
00350021ei88r120kN,12/4/2023 12:00:00 AM,597795
00350021MGdZJNx5SL,1/10/2023 12:00:00 AM,512345
00350021MGdZJNx5SL,2/15/2023 12:00:00 AM,531298
00350021MGdZJNx5SL,3/7/2023 12:00:00 AM,543216
00350021MGdZJNx5SL,4/20/2023 12:00:00 AM,567890
00350021MGdZJNx5SL,5/23/2023 12:00:00 AM,568472
00350021MGdZJNx5SL,6/27/2023 12:00:00 AM,574893
00350021MGdZJNx5SL,7/10/2023 12:00:00 AM,583210
00350021MGdZJNx5SL,8/18/2023 12:00:00 AM,590123
00350021MGdZJNx5SL,9/6/2023 12:00:00 AM,590543
00350021MGdZJNx5SL,10/30/2023 12:00:00 AM,592304
00350021MGdZJNx5SL,11/15/2023 12:00:00 AM,595434
00350021MGdZJNx5SL,12/4/2023 12:00:00 AM,597795
00350022go27p6N1HQ,1/10/2023 12:00:00 AM,512345
00350022go27p6N1HQ,2/15/2023 12:00:00 AM,531298
00350022go27p6N1HQ,3/7/2023 12:00:00 AM,543216
00350022go27p6N1HQ,4/20/2023 12:00:00 AM,567890
00350022go27p6N1HQ,5/23/2023 12:00:00 AM,568472
00350022go27p6N1HQ,6/27/2023 12:00:00 AM,574893
00350022go27p6N1HQ,7/10/2023 12:00:00 AM,583210
00350022go27p6N1HQ,8/18/2023 12:00:00 AM,590123
00350022go27p6N1HQ,9/6/2023 12:00:00 AM,590543
00350022go27p6N1HQ,10/30/2023 12:00:00 AM,592304
00350022go27p6N1HQ,11/15/2023 12:00:00 AM,595434
00350022go27p6N1HQ,12/4/2023 12:00:00 AM,597795
00350022Ue6a0fpQHC,1/10/2023 12:00:00 AM,512345
00350022Ue6a0fpQHC,2/15/2023 12:00:00 AM,531298
00350022Ue6a0fpQHC,3/7/2023 12:00:00 AM,543216
00350022Ue6a0fpQHC,4/20/2023 12:00:00 AM,567890
00350022Ue6a0fpQHC,5/23/2023 12:00:00 AM,568472
00350022Ue6a0fpQHC,6/27/2023 12:00:00 AM,574893
00350022Ue6a0fpQHC,7/10/2023 12:00:00 AM,583210
00350022Ue6a0fpQHC,8/18/2023 12:00:00 AM,590123
00350022Ue6a0fpQHC,9/6/2023 12:00:00 AM,590543
00350022Ue6a0fpQHC,10/30/2023 12:00:00 AM,592304
00350022Ue6a0fpQHC,11/15/2023 12:00:00 AM,595434
00350022Ue6a0fpQHC,12/4/2023 12:00:00 AM,597795
0035002460CKF72695,1/10/2023 12:00:00 AM,512345
0035002460CKF72695,2/15/2023 12:00:00 AM,531298
0035002460CKF72695,3/7/2023 12:00:00 AM,543216
0035002460CKF72695,4/20/2023 12:00:00 AM,567890
0035002460CKF72695,5/23/2023 12:00:00 AM,568472
0035002460CKF72695,6/27/2023 12:00:00 AM,574893
0035002460CKF72695,7/10/2023 12:00:00 AM,583210
0035002460CKF72695,8/18/2023 12:00:00 AM,590123
0035002460CKF72695,9/6/2023 12:00:00 AM,590543
0035002460CKF72695,10/30/2023 12:00:00 AM,592304
0035002460CKF72695,11/15/2023 12:00:00 AM,595434
0035002460CKF72695,12/4/2023 12:00:00 AM,597795
00350025fH3m382U5i,1/10/2023 12:00:00 AM,512345
00350025fH3m382U5i,2/15/2023 12:00:00 AM,531298
00350025fH3m382U5i,3/7/2023 12:00:00 AM,543216
00350025fH3m382U5i,4/20/2023 12:00:00 AM,567890
00350025fH3m382U5i,5/23/2023 12:00:00 AM,568472
00350025fH3m382U5i,6/27/2023 12:00:00 AM,574893
00350025fH3m382U5i,7/10/2023 12:00:00 AM,583210
00350025fH3m382U5i,8/18/2023 12:00:00 AM,590123
00350025fH3m382U5i,9/6/2023 12:00:00 AM,590543
00350025fH3m382U5i,10/30/2023 12:00:00 AM,592304
00350025fH3m382U5i,11/15/2023 12:00:00 AM,595434
00350025fH3m382U5i,12/4/2023 12:00:00 AM,597795
00350026J6V0AWLsd2,1/10/2023 12:00:00 AM,512345
00350026J6V0AWLsd2,2/15/2023 12:00:00 AM,531298
00350026J6V0AWLsd2,3/7/2023 12:00:00 AM,543216
00350026J6V0AWLsd2,4/20/2023 12:00:00 AM,567890
00350026J6V0AWLsd2,5/23/2023 12:00:00 AM,568472
00350026J6V0AWLsd2,6/27/2023 12:00:00 AM,574893
00350026J6V0AWLsd2,7/10/2023 12:00:00 AM,583210
00350026J6V0AWLsd2,8/18/2023 12:00:00 AM,590123
00350026J6V0AWLsd2,9/6/2023 12:00:00 AM,590543
00350026J6V0AWLsd2,10/30/2023 12:00:00 AM,592304
00350026J6V0AWLsd2,11/15/2023 12:00:00 AM,595434
00350026J6V0AWLsd2,12/4/2023 12:00:00 AM,597795
00350026tH54R2sRj7,1/10/2023 12:00:00 AM,512345
00350026tH54R2sRj7,2/15/2023 12:00:00 AM,531298
00350026tH54R2sRj7,3/7/2023 12:00:00 AM,543216
00350026tH54R2sRj7,4/20/2023 12:00:00 AM,567890
00350026tH54R2sRj7,5/23/2023 12:00:00 AM,568472
00350026tH54R2sRj7,6/27/2023 12:00:00 AM,574893
00350026tH54R2sRj7,7/10/2023 12:00:00 AM,583210
00350026tH54R2sRj7,8/18/2023 12:00:00 AM,590123
00350026tH54R2sRj7,9/6/2023 12:00:00 AM,590543
00350026tH54R2sRj7,10/30/2023 12:00:00 AM,592304
00350026tH54R2sRj7,11/15/2023 12:00:00 AM,595434
00350026tH54R2sRj7,12/4/2023 12:00:00 AM,597795
0035002775B05Ix217,1/10/2023 12:00:00 AM,512345
