subscriberkey,eventdate,jobid,isunique
003500AQEu1V6v23VW,1/11/2023 12:00:00 AM,512345,True
003500XI2tS0f3pqUR,1/11/2023 12:00:00 AM,512345,True
003500w2yUNtW9p342,1/11/2023 12:00:00 AM,512345,True
003500wDzkcOIx3ej0,1/11/2023 12:00:00 AM,512345,True
0035008SbDh5i6TWZE,1/11/2023 12:00:00 AM,512345,True
003500pEz07K05Omk5,1/11/2023 12:00:00 AM,512345,True
003500H8Mq06w1Z6L1,1/11/2023 12:00:00 AM,512345,True
003500R3g40XOKy1jV,1/11/2023 12:00:00 AM,512345,True
003500BGQMu6tBvkBO,2/16/2023 12:00:00 AM,531298,True
0035000L19GUIxvc3Y,2/16/2023 12:00:00 AM,531298,True
0035003O1qhXg6R870,2/16/2023 12:00:00 AM,531298,True
0035005I6K3T3mFmtY,2/16/2023 12:00:00 AM,531298,True
003500F00np6ZIczKh,2/16/2023 12:00:00 AM,531298,True
003500Y8z340Bu22bm,2/16/2023 12:00:00 AM,531298,True
003500lVp9KJ4vFDvM,2/16/2023 12:00:00 AM,531298,True
003500Dx5pB3939316,2/16/2023 12:00:00 AM,531298,True
0035009S5V0F83IWEj,2/16/2023 12:00:00 AM,531298,True
003500rT74o9UceN26,2/16/2023 12:00:00 AM,531298,True
003500TOi9xMNM5699,2/16/2023 12:00:00 AM,531298,True
003500fTITU7DGb30k,2/16/2023 12:00:00 AM,531298,True
003500AsEpVJxOb9Qx,2/16/2023 12:00:00 AM,531298,True
003500BDIa153NYoMD,2/16/2023 12:00:00 AM,531298,True
003500H6H2cdbS2fFZ,2/16/2023 12:00:00 AM,531298,True
003500R2CFF8UZHKvG,2/16/2023 12:00:00 AM,531298,True
003500UVWe2t11d96D,2/16/2023 12:00:00 AM,531298,True
003500Ww4dl3Xu35f4,2/16/2023 12:00:00 AM,531298,True
003500LN5eoSW0mFKe,2/16/2023 12:00:00 AM,531298,True
0035003Y7JEM54A8iT,2/16/2023 12:00:00 AM,531298,True
003500e47qH2X3BBcW,2/16/2023 12:00:00 AM,531298,True
0035006DD2hq03LTUT,2/16/2023 12:00:00 AM,531298,True
0035002aAowk63QeJO,2/16/2023 12:00:00 AM,531298,True
003500p6D3p0DWBa6O,2/16/2023 12:00:00 AM,531298,True
0035006nK6uUMMk0Dg,2/16/2023 12:00:00 AM,531298,True
003500N71o4owF86pt,2/16/2023 12:00:00 AM,531298,True
003500EAt2wyw3IIgI,2/16/2023 12:00:00 AM,531298,True
0035007u37z527zb2B,2/16/2023 12:00:00 AM,531298,True
003500WEyt13CtVgmT,2/16/2023 12:00:00 AM,531298,True
0035004B752NfIz8xh,2/16/2023 12:00:00 AM,531298,True
003500T07914RnCD1g,2/16/2023 12:00:00 AM,531298,True
003500I6qGE48t5Fn2,2/16/2023 12:00:00 AM,531298,True
0035006KUqtc29t6wY,2/16/2023 12:00:00 AM,531298,True
003500dg4X5NO3N7sU,2/16/2023 12:00:00 AM,531298,True
003500lc4Tsyt8mqcm,2/16/2023 12:00:00 AM,531298,True
00350057vCb4sc4301,2/16/2023 12:00:00 AM,531298,True
003500913ZDix7s5h3,2/16/2023 12:00:00 AM,531298,True
003500L7vJvQZSfiU2,2/16/2023 12:00:00 AM,531298,True
003500UYuJiK726qJ8,2/16/2023 12:00:00 AM,531298,True
003500UXAT931P60Lv,2/16/2023 12:00:00 AM,531298,True
003500dqD85T7dGlFB,2/16/2023 12:00:00 AM,531298,True
003500P4JBAE7H0NuX,2/16/2023 12:00:00 AM,531298,True
003500BEE1Ho6ME0PZ,2/16/2023 12:00:00 AM,531298,True
003500w2C2Cp536aWt,2/16/2023 12:00:00 AM,531298,True
003500JTc5050dCvcU,2/16/2023 12:00:00 AM,531298,True
003500fgWvb2967PZ2,2/16/2023 12:00:00 AM,531298,True
003500Oso0dLmOA649,2/16/2023 12:00:00 AM,531298,True
003500Rqwk2MWbuy8t,2/16/2023 12:00:00 AM,531298,True
0035005U0LL59bs4pt,2/16/2023 12:00:00 AM,531298,True
00350018qAt9pmP9ON,2/16/2023 12:00:00 AM,531298,True
003500TjX1Z09Sa135,2/16/2023 12:00:00 AM,531298,True
0035000ytHv6vCrUoi,2/16/2023 12:00:00 AM,531298,True
003500BvqRZqf3oA6a,2/16/2023 12:00:00 AM,531298,True
0035004ik1s0svcOcT,2/16/2023 12:00:00 AM,531298,True
003500dH1x9pVtV26u,2/16/2023 12:00:00 AM,531298,True
0035009a1f11C9aVaU,2/16/2023 12:00:00 AM,531298,True
003500j8Zk5Ut311Yr,2/16/2023 12:00:00 AM,531298,True
003500uC3ZpVOyL2tH,2/16/2023 12:00:00 AM,531298,True
003500dJ715Xcp7LAk,2/16/2023 12:00:00 AM,531298,True
0035007MEGFS38N55F,2/16/2023 12:00:00 AM,531298,True
003500pMgt8vx52NOc,2/16/2023 12:00:00 AM,531298,True
003500m8fqulK0dAm2,2/16/2023 12:00:00 AM,531298,True
003500G74Gl81jIz88,2/16/2023 12:00:00 AM,531298,True
003500LJ3eRQiwh8v0,2/16/2023 12:00:00 AM,531298,True
003500viI6n6i7ow17,2/16/2023 12:00:00 AM,531298,True
003500B3a6aixUq68F,2/16/2023 12:00:00 AM,531298,True
003500aXNQm6foM9I3,2/16/2023 12:00:00 AM,531298,False
003500I5sFZp2866fG,2/16/2023 12:00:00 AM,531298,True
003500b2dh3V1YOw6t,2/16/2023 12:00:00 AM,531298,True
00350022Ue6a0fpQHC,2/16/2023 12:00:00 AM,531298,True
003500QQM481GZ3NFj,2/16/2023 12:00:00 AM,531298,True
003500zBujWw21I36n,2/16/2023 12:00:00 AM,531298,True
003500K4u90zgQ7h9A,2/16/2023 12:00:00 AM,531298,True
003500uIYQTB26kwnB,2/16/2023 12:00:00 AM,531298,True
003500wiiA2ziXS033,2/16/2023 12:00:00 AM,531298,True
003500g1I2j9g6nEVM,2/16/2023 12:00:00 AM,531298,True
003500MauCd2t5Vt33,2/16/2023 12:00:00 AM,531298,True
003500n77Oy1O8uXuO,2/16/2023 12:00:00 AM,531298,True
003500i3DmdB6MVBr0,2/16/2023 12:00:00 AM,531298,True
003500K4MLeS60SHJ6,2/16/2023 12:00:00 AM,531298,True
003500nriRxYFLNUNR,2/16/2023 12:00:00 AM,531298,True
0035000AQ51SGIUaIJ,2/16/2023 12:00:00 AM,531298,True
0035008h44XwbE21N8,2/16/2023 12:00:00 AM,531298,True
0035008K7zi1d12Y4E,2/16/2023 12:00:00 AM,531298,True
0035004x8a8zs4EA1F,2/16/2023 12:00:00 AM,531298,True
0035005WQA540B6q36,2/16/2023 12:00:00 AM,531298,True
003500bcSG2KOnXTYZ,2/16/2023 12:00:00 AM,531298,True
003500ou6m7nwoM97f,2/16/2023 12:00:00 AM,531298,True
0035006OEqU5BM8iIU,2/16/2023 12:00:00 AM,531298,True
003500RM8KG5TuAj18,2/16/2023 12:00:00 AM,531298,True
003500gDN711iM7wUw,2/16/2023 12:00:00 AM,531298,True
003500N2B93XlWF0jB,2/16/2023 12:00:00 AM,531298,True
003500mL8Wjgj0YOiT,2/16/2023 12:00:00 AM,531298,True
003500iKoiifIO24fw,2/16/2023 12:00:00 AM,531298,True
00350045A3bKaTMsTg,2/16/2023 12:00:00 AM,531298,True
00350005025X71HuU7,2/16/2023 12:00:00 AM,531298,True
003500iz89fu9331OX,2/16/2023 12:00:00 AM,531298,True
0035004ESVD6x3N2VZ,2/16/2023 12:00:00 AM,531298,True
0035004CZ55874dM8f,2/16/2023 12:00:00 AM,531298,True
0035004292uOsx1LUZ,2/16/2023 12:00:00 AM,531298,True
003500e7SM5I5QFh54,2/16/2023 12:00:00 AM,531298,True
00350021ei88r120kN,2/16/2023 12:00:00 AM,531298,True
003500199Tm1DX32GC,2/16/2023 12:00:00 AM,531298,True
003500I3aho217qNoL,2/16/2023 12:00:00 AM,531298,True
003500ZfFX1C6YsNML,2/16/2023 12:00:00 AM,531298,True
003500FVbw1142fbq6,2/16/2023 12:00:00 AM,531298,True
0035007mxvk7w3sHym,2/16/2023 12:00:00 AM,531298,True
00350043f8Q3Pf5rbA,2/16/2023 12:00:00 AM,531298,True
00350083eid2k0G9eC,2/16/2023 12:00:00 AM,531298,True
003500eixePTfwZx6X,2/16/2023 12:00:00 AM,531298,True
003500NG12z9Nn3LU5,2/16/2023 12:00:00 AM,531298,True
0035005JDA8Jd38E42,2/16/2023 12:00:00 AM,531298,True
003500k37g84zehbdL,2/16/2023 12:00:00 AM,531298,True
003500n4rq9p7nlhcf,2/16/2023 12:00:00 AM,531298,True
003500Y1Bj7CroGM24,2/16/2023 12:00:00 AM,531298,True
003500IX56rpt21Z4a,2/16/2023 12:00:00 AM,531298,True
003500sez63H7OJY1R,2/16/2023 12:00:00 AM,531298,True
0035007iB1md1qM90m,2/16/2023 12:00:00 AM,531298,True
003500LhRAcuwJxpBz,2/16/2023 12:00:00 AM,531298,True
0035000s55b93o8m5y,2/16/2023 12:00:00 AM,531298,True
0035002LO49KgJ6teM,2/16/2023 12:00:00 AM,531298,True
003500VQUDKM9k30A5,2/16/2023 12:00:00 AM,531298,True
0035007UJju1264C80,2/16/2023 12:00:00 AM,531298,True
0035005IELslBkD1VX,2/16/2023 12:00:00 AM,531298,True
003500M7Q93CKG2je2,1/11/2023 12:00:00 AM,512345,True
003500339Kgli7N5t9,1/11/2023 12:00:00 AM,512345,True
003500RaRoz9F7h0E1,1/11/2023 12:00:00 AM,512345,True
0035008aXB7XKrPmP8,1/11/2023 12:00:00 AM,512345,True
003500OvvjQA6saV20,1/11/2023 12:00:00 AM,512345,True
003500l3hW3o8G14uW,1/11/2023 12:00:00 AM,512345,True
003500oNdm26460Oh6,1/11/2023 12:00:00 AM,512345,True
003500lVp9KJ4vFDvM,1/11/2023 12:00:00 AM,512345,True
003500Q1THpJI1q4od,1/11/2023 12:00:00 AM,512345,True
003500I2JVj0e32rc6,1/11/2023 12:00:00 AM,512345,True
003500uDsG2WCYNs3s,1/11/2023 12:00:00 AM,512345,True
003500Nl3uv4dHh9p9,1/11/2023 12:00:00 AM,512345,False
003500683z71wcV98h,1/11/2023 12:00:00 AM,512345,True
0035000TXz3w03I0LG,1/11/2023 12:00:00 AM,512345,True
003500AsEpVJxOb9Qx,1/11/2023 12:00:00 AM,512345,True
00350003aY7Gxy6S7z,1/11/2023 12:00:00 AM,512345,True
003500uEoO3LAf359F,1/11/2023 12:00:00 AM,512345,True
003500J2Zar50Y6xFU,1/11/2023 12:00:00 AM,512345,True
0035007Crh77lA618P,1/11/2023 12:00:00 AM,512345,True
003500IltcE351K71G,1/11/2023 12:00:00 AM,512345,True
003500UVWe2t11d96D,1/11/2023 12:00:00 AM,512345,True
003500mbTQl0I7Ixw0,1/11/2023 12:00:00 AM,512345,True
00350029JrN3Uh23RO,1/11/2023 12:00:00 AM,512345,True
003500WEyt13CtVgmT,1/11/2023 12:00:00 AM,512345,True
